Event ID,Player 1 Aces,Player 2 Aces,Player 1 Double faults,Player 2 Double faults,Player 1 Service points won,Player 2 Service points won,Player 1 Receiver points won,Player 2 Receiver points won,Player 1 Max points in a row,Player 2 Max points in a row,Player 1 Service games won,Player 2 Service games won,Player 1 Max games in a row,Player 2 Max games in a row,Player 1 Return games played,Player 2 Return games played,Player 1 Break points converted,Player 2 Break points converted,Player 1 Tiebreaks,Player 2 Tiebreaks,Player 1 First serve Made,Player 1 First serve Total,Player 2 First serve Made,Player 2 First serve Total,Player 1 Second serve Made,Player 1 Second serve Total,Player 2 Second serve Made,Player 2 Second serve Total,Player 1 First serve points Made,Player 1 First serve points Total,Player 2 First serve points Made,Player 2 First serve points Total,Player 1 Second serve points Made,Player 1 Second serve points Total,Player 2 Second serve points Made,Player 2 Second serve points Total,Player 1 Break points saved Made,Player 1 Break points saved Total,Player 2 Break points saved Made,Player 2 Break points saved Total,Player 1 First serve return points Made,Player 1 First serve return points Total,Player 2 First serve return points Made,Player 2 First serve return points Total,Player 1 Second serve return points Made,Player 1 Second serve return points Total,Player 2 Second serve return points Made,Player 2 Second serve return points Total,Year,Month,Day,Set 1,Set 2,Set 3,Set 1 Game 1,Set 1 Game 2,Set 1 Game 3,Set 1 Game 4,Set 1 Game 5,Set 1 Game 6,Set 1 Game 7,Set 1 Game 8,Set 1 Game 9,Set 1 Game 10,Set 1 Game 11,Set 1 Game 12,Set 2 Game 1,Set 2 Game 2,Set 2 Game 3,Set 2 Game 4,Set 2 Game 5,Set 2 Game 6,Set 2 Game 7,Set 2 Game 8,Set 2 Game 9,Set 2 Game 10,Set 2 Game 11,Set 2 Game 12,Set 3 Game 1,Set 3 Game 2,Set 3 Game 3,Set 3 Game 4,Set 3 Game 5,Set 3 Game 6,Set 3 Game 7,Set 3 Game 8,Set 3 Game 9,Set 3 Game 10,Set 3 Game 11,Set 3 Game 12,Match Score,Winner,Player 1 Tiebreak Wins,Player 2 Tiebreak Wins,Match Duration,Player 1 First serve Win %,Player 2 First serve Win %,Player 1 Second serve Win %,Player 2 Second serve Win %,Player 1 First serve return Win %,Player 2 First serve return Win %,Player 1 Second serve return Win %,Player 2 Second serve return Win %,Player 1 ID,Player 2 ID
12346269.0,0.0,1.0,1.0,2.0,13.0,16.0,7.0,14.0,3.0,5.0,4.0,7.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,22.0,27.0,13.0,23.0,4.0,5.0,8.0,10.0,11.0,22.0,10.0,13.0,2.0,5.0,6.0,10.0,5.0,7.0,0.0,0.0,3.0,13.0,11.0,22.0,4.0,10.0,3.0,5.0,2024.0,5.0,20.0,0-2,1-6,7-5,0-2,0-2,0-1,0,0,0,0,0,0,0,0,0,1-6,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,0,7-5,6-5,5-5,5-4,4-4,3-4,2-4,1-4,1-3,1-2,0-2,0-1,1-2,2.0,0.0,0.0,119.0,50.0,76.92307692307693,40.0,60.0,50.0,76.92307692307693,40.0,60.0,P0193,P0194
12965884.0,2.0,1.0,2.0,1.0,15.0,20.0,8.0,7.0,5.0,4.0,6.0,9.0,1.0,3.0,5.0,4.0,0.0,1.0,0.0,0.0,17.0,22.0,25.0,28.0,3.0,5.0,2.0,3.0,13.0,17.0,19.0,25.0,2.0,5.0,1.0,3.0,0.0,1.0,3.0,3.0,6.0,25.0,4.0,17.0,2.0,3.0,3.0,5.0,2024.0,10.0,20.0,2-6,2-6,0,2-6,2-5,2-4,2-3,2-2,1-2,1-1,0-1,0,0,0,0,2-6,2-5,2-4,2-3,2-2,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,106.0,76.47058823529412,76.0,40.0,33.33333333333333,76.47058823529412,76.0,40.0,33.33333333333333,P0085,P0195
10065664.0,0.0,3.0,0.0,1.0,26.0,30.0,19.0,19.0,5.0,8.0,0.0,0.0,2.0,2.0,6.0,6.0,1.0,1.0,0.0,1.0,27.0,45.0,36.0,49.0,18.0,18.0,12.0,13.0,16.0,27.0,21.0,36.0,10.0,18.0,9.0,13.0,1.0,2.0,2.0,3.0,15.0,36.0,11.0,27.0,4.0,13.0,8.0,18.0,2022.0,1.0,16.0,6-7,1-6,0,6-7,6-6,5-6,5-5,5-4,4-4,3-4,3-3,2-3,2-2,1-2,1-1,1-6,1-5,1-4,0-4,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,128.0,59.25925925925925,58.333333333333336,55.55555555555556,69.23076923076923,59.25925925925925,58.333333333333336,55.55555555555556,69.23076923076923,P0109,P0003
10314696.0,0.0,0.0,1.0,1.0,20.0,15.0,8.0,10.0,4.0,4.0,0.0,0.0,3.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,23.0,30.0,13.0,23.0,6.0,7.0,9.0,10.0,18.0,23.0,10.0,13.0,2.0,7.0,5.0,10.0,4.0,4.0,1.0,2.0,3.0,13.0,5.0,23.0,5.0,10.0,5.0,7.0,2022.0,5.0,17.0,6-3,6-2,0,6-3,5-3,5-2,4-2,4-1,3-1,2-1,1-1,1-0,0,0,0,6-2,5-2,4-2,3-2,3-1,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,77.0,78.26086956521739,76.92307692307693,28.57142857142857,50.0,78.26086956521739,76.92307692307693,28.57142857142857,50.0,P0196,P0197
10678507.0,0.0,0.0,1.0,3.0,13.0,18.0,21.0,22.0,6.0,6.0,1.0,4.0,2.0,3.0,5.0,5.0,3.0,4.0,0.0,0.0,26.0,35.0,27.0,39.0,8.0,9.0,9.0,12.0,11.0,26.0,12.0,27.0,2.0,9.0,6.0,12.0,7.0,11.0,5.0,8.0,15.0,27.0,15.0,26.0,6.0,12.0,7.0,9.0,2022.0,9.0,13.0,4-6,1-6,0,4-6,4-5,3-5,3-4,3-3,3-2,2-2,2-1,2-0,1-0,0,0,1-6,1-5,1-4,1-3,0-3,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,99.0,42.30769230769231,44.44444444444444,22.22222222222222,50.0,42.30769230769231,44.44444444444444,22.22222222222222,50.0,P0198,P0199
11012851.0,1.0,0.0,0.0,0.0,6.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,8.0,3.0,9.0,4.0,5.0,5.0,7.0,2023.0,2.0,3.0,1-0,6-1,5-7,10-7,0,0,0,0,0,0,0,0,0,0,0,6-1,5-1,4-1,3-1,3-0,2-0,1-0,0,0,0,0,0,5-7,5-6,5-5,4-5,3-5,3-4,2-4,2-3,2-2,1-2,1-1,0-1,2-1,1.0,0.0,0.0,101.0,66.66666666666666,50.0,0.0,0.0,66.66666666666666,50.0,0.0,0.0,P0200,P0201
10202321.0,1.0,2.0,4.0,1.0,10.0,20.0,13.0,12.0,4.0,5.0,0.0,0.0,1.0,2.0,5.0,4.0,1.0,2.0,0.0,0.0,11.0,22.0,18.0,33.0,7.0,11.0,14.0,15.0,8.0,11.0,12.0,18.0,2.0,11.0,8.0,15.0,0.0,2.0,3.0,4.0,6.0,18.0,3.0,11.0,7.0,15.0,9.0,11.0,2022.0,3.0,25.0,3-6,6-3,1-6,3-6,3-5,2-5,2-4,2-3,1-3,1-2,1-1,0-1,0,0,0,6-3,5-3,5-2,4-2,3-2,2-2,2-1,2-0,1-0,0,0,0,1-6,1-5,1-4,1-3,1-2,1-1,0-1,0,0,0,0,0,1-2,2.0,0.0,0.0,135.0,72.72727272727273,66.66666666666666,18.181818181818183,53.333333333333336,72.72727272727273,66.66666666666666,18.181818181818183,53.333333333333336,P0106,P0202
10160480.0,0.0,3.0,2.0,1.0,12.0,19.0,10.0,10.0,4.0,5.0,0.0,0.0,2.0,4.0,5.0,4.0,1.0,2.0,0.0,0.0,17.0,22.0,19.0,29.0,3.0,5.0,9.0,10.0,10.0,17.0,14.0,19.0,2.0,5.0,5.0,10.0,1.0,3.0,1.0,2.0,5.0,19.0,7.0,17.0,5.0,10.0,3.0,5.0,2022.0,3.0,1.0,3-6,0-6,6-6,3-6,3-5,2-5,2-4,1-4,0-4,0-3,0-2,0-1,0,0,0,0-6,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,0,6-6,5-6,4-6,3-6,3-5,2-5,2-4,1-4,1-3,1-2,0-2,0-1,0-2,2.0,0.0,0.0,144.0,58.82352941176471,73.68421052631578,40.0,50.0,58.82352941176471,73.68421052631578,40.0,50.0,P0203,P0204
11060308.0,0.0,4.0,4.0,0.0,17.0,17.0,8.0,17.0,4.0,4.0,12.0,15.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,16.0,34.0,13.0,25.0,14.0,18.0,12.0,12.0,10.0,16.0,11.0,13.0,7.0,18.0,6.0,12.0,0.0,2.0,0.0,0.0,2.0,13.0,6.0,16.0,6.0,12.0,11.0,18.0,2023.0,2.0,22.0,3-6,1-6,0,3-6,3-5,2-5,2-4,1-4,1-3,0-3,0-2,0-1,0,0,0,1-6,1-5,1-4,1-3,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,77.0,62.5,84.61538461538461,38.88888888888889,50.0,62.5,84.61538461538461,38.88888888888889,50.0,P0096,P0159
11732985.0,0.0,0.0,1.0,2.0,14.0,22.0,15.0,15.0,4.0,7.0,3.0,7.0,2.0,4.0,5.0,4.0,1.0,2.0,0.0,0.0,23.0,29.0,27.0,37.0,5.0,6.0,8.0,10.0,11.0,23.0,18.0,27.0,3.0,6.0,4.0,10.0,3.0,5.0,2.0,3.0,9.0,27.0,12.0,23.0,6.0,10.0,3.0,6.0,2023.0,10.0,19.0,1-6,6-0,1-6,1-6,1-5,1-4,1-3,0-3,0-2,0-1,0,0,0,0,0,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,1-6,1-5,1-4,1-3,1-2,1-1,0-1,0,0,0,0,0,1-2,2.0,0.0,0.0,112.0,47.82608695652174,66.66666666666666,50.0,40.0,47.82608695652174,66.66666666666666,50.0,40.0,P0060,P0205
12946365.0,0.0,0.0,0.0,2.0,21.0,13.0,11.0,12.0,5.0,6.0,7.0,3.0,3.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0,22.0,33.0,15.0,24.0,11.0,11.0,7.0,9.0,14.0,22.0,8.0,15.0,7.0,11.0,5.0,9.0,0.0,1.0,1.0,3.0,7.0,15.0,8.0,22.0,4.0,9.0,4.0,11.0,2024.0,10.0,10.0,6-4,6-4,0,6-4,5-4,4-4,3-4,3-3,3-2,3-1,2-1,2-0,1-0,0,0,6-4,5-4,4-4,4-3,4-2,3-2,3-1,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,95.0,63.63636363636363,53.333333333333336,63.63636363636363,55.55555555555556,63.63636363636363,53.333333333333336,63.63636363636363,55.55555555555556,P0032,P0034
11615015.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,5.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,6.0,1.0,1.0,2.0,2.0,0.0,5.0,2.0,4.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,5.0,5.0,0.0,2.0,1.0,1.0,2023.0,9.0,14.0,3-6,6-7,0,3-6,3-5,3-4,3-3,2-3,2-2,1-2,1-1,0-1,0,0,0,6-7,6-6,6-5,5-5,5-4,4-4,4-3,4-2,4-1,3-1,2-1,1-1,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,106.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,100.0,P0206,P0207
10375765.0,1.0,3.0,0.0,1.0,12.0,16.0,4.0,14.0,3.0,6.0,5.0,9.0,1.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,24.0,26.0,17.0,20.0,2.0,2.0,2.0,3.0,11.0,24.0,15.0,17.0,1.0,2.0,1.0,3.0,4.0,6.0,0.0,0.0,2.0,17.0,13.0,24.0,2.0,3.0,1.0,2.0,2022.0,6.0,13.0,1-6,5-7,0,1-6,1-5,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,5-7,5-6,5-5,4-5,4-4,3-4,2-4,2-3,2-2,1-2,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,100.0,45.83333333333333,88.23529411764706,50.0,33.33333333333333,45.83333333333333,88.23529411764706,50.0,33.33333333333333,P0208,P0001
13620046.0,0.0,0.0,0.0,2.0,12.0,4.0,9.0,8.0,5.0,3.0,2.0,0.0,4.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,14.0,20.0,6.0,13.0,6.0,6.0,5.0,7.0,10.0,14.0,2.0,6.0,2.0,6.0,2.0,7.0,2.0,3.0,1.0,3.0,4.0,6.0,4.0,14.0,5.0,7.0,4.0,6.0,2024.0,5.0,15.0,1-0,0,0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-0,1.0,0.0,0.0,4.0,71.42857142857143,33.33333333333333,33.33333333333333,28.57142857142857,71.42857142857143,33.33333333333333,33.33333333333333,28.57142857142857,P0017,P0018
11304226.0,0.0,0.0,0.0,0.0,13.0,21.0,11.0,15.0,3.0,7.0,5.0,7.0,1.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,14.0,28.0,24.0,32.0,14.0,14.0,8.0,8.0,7.0,14.0,15.0,24.0,6.0,14.0,6.0,8.0,2.0,4.0,4.0,4.0,9.0,24.0,7.0,14.0,2.0,8.0,8.0,14.0,2023.0,5.0,23.0,2-6,2-6,0,2-6,2-5,2-4,2-3,2-2,1-2,0-2,0-1,0,0,0,0,2-6,2-5,2-4,2-3,2-2,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,68.0,50.0,62.5,42.85714285714285,75.0,50.0,62.5,42.85714285714285,75.0,P0209,P0210
12533526.0,1.0,0.0,0.0,1.0,16.0,15.0,16.0,4.0,6.0,2.0,6.0,3.0,4.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,12.0,20.0,24.0,31.0,8.0,8.0,6.0,7.0,10.0,12.0,12.0,24.0,6.0,8.0,3.0,7.0,0.0,0.0,3.0,5.0,12.0,24.0,2.0,12.0,4.0,7.0,2.0,8.0,2024.0,7.0,13.0,4-6,1-6,0,4-6,4-5,3-5,3-4,2-4,2-3,2-2,2-1,2-0,1-0,0,0,1-6,1-5,1-4,1-3,1-2,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,101.0,83.33333333333334,50.0,75.0,42.85714285714285,83.33333333333334,50.0,75.0,42.85714285714285,P0211,P0212
13623153.0,1.0,0.0,0.0,0.0,9.0,16.0,5.0,10.0,4.0,6.0,9.0,14.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,10.0,19.0,16.0,21.0,9.0,9.0,5.0,5.0,6.0,10.0,13.0,16.0,3.0,9.0,3.0,5.0,0.0,2.0,0.0,0.0,3.0,16.0,4.0,10.0,2.0,5.0,6.0,9.0,2025.0,3.0,18.0,5-7,4-6,0,5-7,5-6,5-5,4-5,4-4,3-4,3-3,2-3,2-2,1-2,1-1,0-1,4-6,4-5,4-4,4-3,3-3,2-3,2-2,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,107.0,60.0,81.25,33.33333333333333,60.0,60.0,81.25,33.33333333333333,60.0,P0153,P0125
11732942.0,0.0,0.0,2.0,0.0,6.0,5.0,5.0,4.0,4.0,6.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,6.0,10.0,0.0,2.0,4.0,4.0,6.0,8.0,3.0,6.0,0.0,2.0,2.0,4.0,1.0,2.0,3.0,5.0,3.0,6.0,2.0,8.0,2.0,4.0,2.0,2.0,2023.0,10.0,21.0,6-4,6-2,0,6-4,5-4,5-3,4-3,3-3,2-3,1-3,0-3,0-2,0-1,0,0,6-2,5-2,5-1,4-1,3-1,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,112.0,75.0,50.0,0.0,50.0,75.0,50.0,0.0,50.0,P0113,P0213
11358901.0,0.0,2.0,2.0,0.0,17.0,20.0,9.0,13.0,3.0,6.0,7.0,9.0,1.0,3.0,5.0,5.0,0.0,1.0,0.0,0.0,21.0,30.0,17.0,29.0,7.0,9.0,12.0,12.0,11.0,21.0,13.0,17.0,6.0,9.0,7.0,12.0,4.0,5.0,3.0,3.0,4.0,17.0,10.0,21.0,5.0,12.0,3.0,9.0,2023.0,6.0,18.0,3-6,3-6,0,3-6,3-5,2-5,2-4,1-4,1-3,0-3,0-2,0-1,0,0,0,3-6,3-5,2-5,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,88.0,52.38095238095239,76.47058823529412,66.66666666666666,58.333333333333336,52.38095238095239,76.47058823529412,66.66666666666666,58.333333333333336,P0214,P0215
11563409.0,0.0,1.0,4.0,1.0,15.0,19.0,14.0,14.0,4.0,6.0,9.0,10.0,1.0,2.0,5.0,4.0,1.0,2.0,0.0,0.0,15.0,29.0,20.0,33.0,10.0,14.0,12.0,13.0,11.0,15.0,12.0,20.0,4.0,14.0,7.0,13.0,6.0,8.0,1.0,2.0,8.0,20.0,4.0,15.0,6.0,13.0,10.0,14.0,2023.0,8.0,24.0,0-6,2-6,0,0-6,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,0,2-6,2-5,1-5,1-4,1-3,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,0.0,77.0,73.33333333333333,60.0,28.57142857142857,53.84615384615385,73.33333333333333,60.0,28.57142857142857,53.84615384615385,P0216,P0137
11047259.0,1.0,0.0,0.0,2.0,20.0,16.0,9.0,6.0,5.0,4.0,8.0,4.0,2.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,23.0,26.0,20.0,25.0,3.0,3.0,3.0,5.0,17.0,23.0,14.0,20.0,3.0,3.0,2.0,5.0,0.0,0.0,1.0,2.0,6.0,20.0,6.0,23.0,3.0,5.0,0.0,3.0,2023.0,2.0,16.0,6-4,6-3,0,6-4,5-4,4-4,3-4,3-3,3-2,2-2,1-2,1-1,1-0,0,0,6-3,5-3,4-3,4-2,3-2,3-1,2-1,1-1,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,98.0,73.91304347826086,70.0,100.0,40.0,73.91304347826086,70.0,100.0,40.0,P0217,P0218
11257735.0,1.0,0.0,0.0,2.0,16.0,8.0,11.0,6.0,5.0,2.0,7.0,1.0,5.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,20.0,22.0,9.0,19.0,2.0,2.0,8.0,10.0,14.0,20.0,3.0,9.0,2.0,2.0,5.0,10.0,0.0,0.0,3.0,5.0,6.0,9.0,6.0,20.0,5.0,10.0,0.0,2.0,2023.0,5.0,15.0,6-3,7-6,0,6-3,5-3,4-3,3-3,3-2,3-1,2-1,1-1,1-0,0,0,0,7-6,6-6,6-5,5-5,5-4,4-4,3-4,3-3,2-3,2-2,1-2,1-1,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,112.0,70.0,33.33333333333333,100.0,50.0,70.0,33.33333333333333,100.0,50.0,P0215,P0219
10358970.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,1.0,4.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,7.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,5.0,1.0,2.0,2022.0,6.0,8.0,0-1,6-3,3-6,3-10,0,0,0,0,0,0,0,0,0,0,0,6-3,5-3,4-3,3-3,3-2,2-2,2-1,1-1,1-0,0,0,0,3-6,3-5,2-5,2-4,1-4,1-3,1-2,0-2,0-1,0,0,0,1-2,2.0,0.0,0.0,96.0,50.0,100.0,50.0,100.0,50.0,100.0,50.0,100.0,P0078,P0220
13611333.0,3.0,1.0,3.0,1.0,22.0,20.0,15.0,22.0,3.0,5.0,3.0,3.0,2.0,2.0,6.0,6.0,3.0,3.0,0.0,0.0,25.0,44.0,19.0,35.0,16.0,19.0,15.0,16.0,17.0,25.0,13.0,19.0,5.0,19.0,7.0,16.0,1.0,4.0,0.0,3.0,6.0,19.0,8.0,25.0,9.0,16.0,14.0,19.0,2023.0,11.0,20.0,6-1,6-4,0,6-1,5-1,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,6-4,5-4,4-4,4-3,4-2,3-2,2-2,1-2,0-2,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,95.0,68.0,68.42105263157895,26.31578947368421,43.75,68.0,68.42105263157895,26.31578947368421,43.75,P0003,P0004
12346430.0,0.0,0.0,0.0,0.0,14.0,8.0,11.0,6.0,6.0,4.0,13.0,11.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,14.0,20.0,11.0,19.0,6.0,6.0,8.0,8.0,9.0,14.0,5.0,11.0,5.0,6.0,3.0,8.0,2.0,2.0,3.0,5.0,6.0,11.0,5.0,14.0,5.0,8.0,1.0,6.0,2024.0,5.0,30.0,6-4,6-7,7-5,6-4,5-4,4-4,3-4,3-3,2-3,1-3,1-2,0-2,0-1,0,0,6-7,6-6,5-6,5-5,4-5,4-4,4-3,4-2,3-2,3-1,2-1,1-1,7-5,6-5,5-5,4-5,3-5,2-5,1-5,0-5,0-4,0-3,0-2,0-1,2-1,1.0,0.0,1.0,227.0,64.28571428571429,45.45454545454545,83.33333333333334,37.5,64.28571428571429,45.45454545454545,83.33333333333334,37.5,P0067,P0221
10132783.0,1.0,5.0,4.0,5.0,18.0,25.0,18.0,17.0,9.0,8.0,0.0,0.0,3.0,3.0,6.0,6.0,2.0,2.0,0.0,1.0,17.0,35.0,24.0,43.0,14.0,18.0,14.0,19.0,9.0,17.0,18.0,24.0,9.0,18.0,7.0,19.0,0.0,2.0,3.0,5.0,6.0,24.0,8.0,17.0,12.0,19.0,9.0,18.0,2022.0,2.0,13.0,6-7,4-6,0,6-7,6-6,6-5,5-5,4-5,3-5,3-4,2-4,2-3,2-2,2-1,1-1,4-6,4-5,3-5,3-4,2-4,2-3,2-2,2-1,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-2,2.0,0.0,1.0,109.0,52.94117647058824,75.0,50.0,36.84210526315789,52.94117647058824,75.0,50.0,36.84210526315789,P0158,P0222
12002051.0,0.0,2.0,1.0,0.0,16.0,17.0,13.0,17.0,8.0,5.0,6.0,7.0,3.0,4.0,5.0,5.0,2.0,3.0,0.0,0.0,21.0,33.0,17.0,30.0,11.0,12.0,13.0,13.0,9.0,21.0,12.0,17.0,7.0,12.0,5.0,13.0,1.0,4.0,1.0,3.0,5.0,17.0,12.0,21.0,8.0,13.0,5.0,12.0,2024.0,1.0,31.0,5-7,3-6,6-4,5-7,5-6,5-5,4-5,3-5,3-4,3-3,2-3,1-3,1-2,1-1,1-0,3-6,3-5,2-5,2-4,2-3,1-3,0-3,0-2,0-1,0,0,0,6-4,5-4,5-3,4-3,4-2,3-2,3-1,2-1,2-0,1-0,0,0,1-2,2.0,0.0,0.0,157.0,42.85714285714285,70.58823529411765,58.333333333333336,38.46153846153847,42.85714285714285,70.58823529411765,58.333333333333336,38.46153846153847,P0199,P0106
12835828.0,2.0,0.0,1.0,3.0,14.0,11.0,15.0,11.0,4.0,6.0,6.0,2.0,5.0,2.0,4.0,4.0,3.0,1.0,0.0,0.0,14.0,25.0,16.0,26.0,10.0,11.0,7.0,10.0,10.0,14.0,9.0,16.0,4.0,11.0,2.0,10.0,0.0,1.0,6.0,9.0,7.0,16.0,4.0,14.0,8.0,10.0,7.0,11.0,2024.0,9.0,14.0,8-4,7-6,0,7-5,6-5,5-5,5-4,4-4,3-4,3-3,2-3,1-3,0-3,0-2,0-1,7-6,6-6,5-6,5-5,4-5,3-5,2-5,2-4,1-4,1-3,0-3,0-2,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,1.0,0.0,154.0,71.42857142857143,56.25,36.36363636363637,20.0,71.42857142857143,56.25,36.36363636363637,20.0,P0028,P0223
10205781.0,2.0,0.0,1.0,0.0,13.0,10.0,16.0,5.0,7.0,3.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,12.0,18.0,21.0,26.0,5.0,6.0,5.0,5.0,9.0,12.0,8.0,21.0,4.0,6.0,2.0,5.0,1.0,2.0,1.0,4.0,13.0,21.0,3.0,12.0,3.0,5.0,2.0,6.0,2022.0,3.0,23.0,6-2,6-1,0,6-2,5-2,4-2,4-1,3-1,2-1,2-0,1-0,0,0,0,0,6-1,5-1,4-1,3-1,2-1,2-0,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,86.0,75.0,38.095238095238095,66.66666666666666,40.0,75.0,38.095238095238095,66.66666666666666,40.0,P0139,P0224
12156341.0,0.0,1.0,2.0,1.0,20.0,18.0,8.0,7.0,4.0,4.0,11.0,10.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0,25.0,27.0,18.0,26.0,0.0,2.0,7.0,8.0,20.0,25.0,13.0,18.0,0.0,2.0,5.0,8.0,0.0,0.0,1.0,2.0,5.0,18.0,5.0,25.0,3.0,8.0,2.0,2.0,2024.0,3.0,23.0,6-0,6-4,0,6-0,5-0,4-0,3-0,2-0,1-0,0,0,0,0,0,0,6-4,5-4,4-4,3-4,2-4,2-3,2-2,2-1,1-1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2-0,1.0,0.0,0.0,86.0,80.0,72.22222222222221,0.0,62.5,80.0,72.22222222222221,0.0,62.5,P0075,P0225
10381214.0,0.0,1.0,2.0,3.0,23.0,24.0,6.0,14.0,4.0,5.0,10.0,13.0,1.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,24.0,24.0,19.0,19.0,11.0,13.0,8.0,11.0,18.0,24.0,16.0,19.0,5.0,13.0,8.0,11.0,2.0,3.0,0.0,0.0,3.0,19.0,6.0,24.0,3.0,11.0,8.0,13.0,2022.0,6.0,22.0,5-7,0-6,7-5,5-7,5-6,5-5,4-5,4-4,3-4,3-3,2-3,2-2,1-2,1-1,0-1,0-6,0-5,0-4,0-3,0-2,0-1,0,0,0,0,0,0,7-5,6-5,5-5,4-5,3-5,2-5,2-4,1-4,1-3,0-3,0-2,0-1,1-2,2.0,0.0,0.0,173.0,75.0,84.21052631578947,38.46153846153847,72.72727272727273,75.0,84.21052631578947,38.46153846153847,72.72727272727273,P0204,P0202
